# x[kpc] y[kpc] z[kpc] vx[km/s] vy[km/s] vz[km/s]
7.596738048364811702e-01 -5.831660230837755199e-01 -1.388053357228056228e-01 3.457605149676069800e+01 -6.155399940605958520e+00 -2.383991126451546450e+01
5.996997619171752225e-01 -4.816044918173176814e-01 3.546097499191531721e-01 9.938399430703199755e+00 7.768351644994364591e-01 -1.107396889097326742e+01
-7.424761758622974162e-01 -3.098391836067007632e-01 -1.891127726763038308e-01 -3.648452991323528849e+00 8.237862435590118437e+00 -6.501437232014486867e+00
8.148393612786676288e-01 7.619337253464379955e-01 4.034089758800590286e-01 -4.437922024181066405e+00 -3.638493883526367156e+00 3.355671458108407723e+00
-3.464755084884669212e-01 5.172085273786567461e-01 -4.858834497137056591e-03 -6.874952696261281915e+00 -1.127698158596763989e+01 -2.663411157934264750e+01
7.272088383667636435e-01 -1.134145488071456764e+00 -2.498752588455407930e-01 1.416987037925873594e+01 -9.887585086442474136e+00 4.908736481671448715e+00
-5.473747237990538306e-01 6.237418865767504483e-01 3.412089565063571861e-01 -2.701036966073773371e+01 -1.489513286528637082e+01 1.832307561067784141e+00
-2.335263621646859467e-01 -1.648721433862641250e+00 -1.840971938007196149e-02 -2.168396960347944713e+00 -3.537703266471386776e+00 -2.437706514636294397e+00
5.322901134008485302e-01 1.448831466751048680e+00 7.328620854138572227e-01 -2.173701580873556694e+01 -1.079193291256053300e+01 7.516195436777834082e+00
-8.270945662055349812e-02 -5.780166432764859419e-01 -6.924701071199443891e-01 -1.270161872850089502e+01 -4.314534843950368348e+00 -1.455320136770199468e+01
1.303323464359558981e-01 -4.854653081187869090e-01 3.445217050399192460e-01 -1.922608113988542300e+01 1.221704793214909301e+01 2.851807832924802000e+01
-2.158586551288986799e-01 5.753117637169075094e-01 4.350297506275901949e-01 -3.386341666907163983e+01 1.612984654861400458e+01 2.282910280126723990e+01
-4.773458838585784014e-01 -9.662950478429356282e-01 1.257795559716426703e-01 1.964234507002662156e+01 -9.492705468921620593e-01 1.296560171929412775e+01
1.039389901220512114e+00 3.428400911233981385e-01 -3.644972064721952419e-03 -1.614504343981714385e+01 1.754534350581626967e+01 1.907252655484429127e+01
1.305481294319565055e+00 -1.606689427180874929e+00 -9.814619553441368549e-02 -1.519420670413093966e+01 -9.194475273395942949e+00 -2.275845527391435397e+01
1.572673029134002531e+00 -1.696473192490498771e+00 4.706668630715336032e-01 -1.943491325608174236e+01 3.179919070182137375e+01 9.674656893128418034e+00
1.937010313628433789e+00 -8.703179286855754551e-03 -2.709183497407986474e-01 8.637196466215579349e+00 -1.612276562880702313e+00 3.263171287638068740e+00
-6.235630342239684154e-01 3.622028045406001096e-01 -3.565725916212824642e-01 1.534470664832195830e+01 -1.853376353785859010e+01 -1.030434624769045371e+01
3.636395168034798342e-01 -4.411661825935818126e-01 8.285684489336582192e-01 1.826488250840345984e+01 1.429227498068158120e+01 2.684916325568431716e+01
1.117784920599382836e-01 1.700650730342150752e+00 -6.273760534950533208e-01 7.251301759725309992e+00 -7.602451563033064019e+00 1.430912102842936484e+01
2.084293390212079711e+00 -1.329280542521625419e+00 9.564738549456853756e-01 5.683620337290347990e+00 -2.896906646006268460e+01 -2.655898921735793117e+00
9.673745935171331953e-03 -6.854143488621144975e-01 -4.514140074835557015e-01 -1.973311726195244376e+01 1.970756637379504639e+01 1.125572407099548577e+01
1.052438175713643620e+00 -2.087879839159066275e+00 -4.636715652604457838e-01 3.444730991721979496e+00 -2.577504949619729757e+00 -2.760202847200527998e+00
1.316064549132293982e+00 -1.857301365202430166e+00 2.131063635039898596e+00 1.571838823892614379e+01 2.010374863048640659e+00 -1.637350676170526143e+01
-5.083272355554888655e-01 -4.129284497327035397e-01 -8.471183191853132177e-01 1.452869713750873437e+01 -1.336038184006913543e+00 -7.645225408609459095e+00
2.723919676754991137e-01 -9.584011371797935830e-01 -1.842261871762213288e-01 -2.981291440813786942e+00 1.771797719874099997e+01 9.048683260485846702e+00
6.735751262148521878e-02 4.665403129566049745e-01 2.868738328671581739e-01 7.037056211607096046e+00 1.527034227218512186e+01 -1.056595467816427991e+00
-2.496909638588420688e-01 -3.991144633651439455e-01 1.428548800923912898e+00 2.122953754071007637e+01 1.991867704485881774e+01 1.537504659629657588e+01
-3.929263469753752069e-02 -2.968402085979790841e-02 3.257344314393030849e-01 3.656972264393357364e+01 1.675656057551921263e+00 -1.651894011896517078e+00
7.469654679686538179e-02 1.544038075604079741e-01 1.336833959725638898e+00 -1.068437200310385293e+01 9.180498812691459065e+00 1.673074319484512884e+01
3.425915545375655125e+00 2.320890444252349472e+00 -4.907020984433670741e+00 3.996892779169717524e+00 -3.703745099461841939e+00 5.293665550163157540e+00
-7.627986318708821489e-01 -5.515301283868647569e-02 1.557407166703836721e+00 -1.194705085005573153e+01 8.066699599178717150e+00 5.366348043077657337e+00
9.668176848684055524e-02 -2.569033535424824488e-01 6.856842620931827836e-01 -1.364386111818663849e+01 -8.733879426961475900e+00 -2.555627233050575597e+00
1.679760501596250677e+00 -2.356512735678034431e+00 1.368547493059239839e+00 -2.279469798896277766e+00 1.418851327147000418e+01 -6.227596212746082216e+00
-8.755330703685476612e-02 -7.736428166274773588e-01 1.009442209119139289e+00 -7.368964636541150526e+00 1.763258660147914014e+01 -4.283663342807129126e+00
-2.231205757193539460e-02 2.474630745787004926e+00 3.879633907639509771e-02 -7.143713238248935227e+00 1.328315642503990901e+01 -1.291800062052960030e+01
-1.420799399794005824e+00 6.179312646303722900e-01 3.785374499856209995e-01 1.107933735416602161e+01 -1.891351819368978582e+01 -3.950001722325057418e+00
-3.728303372704243612e-01 4.370795366860326658e-01 -3.996335779820895523e-02 1.326813492301028319e+01 9.546971330448242199e+00 1.518024388530037072e+01
1.092619737954357406e+00 3.061404811823112415e-01 1.616711279727207906e-01 -1.111675984210901724e+01 -1.003206848875197110e+01 8.994445198939249764e+00
1.949146146996750262e-01 -1.936883473854089932e-01 2.828375414122140441e+00 1.125705516547200880e+01 -1.135779350015755007e+01 1.015537236611185890e+01
4.443858411996124969e-01 3.347989106448910346e-01 1.355619388302249151e+00 1.654408564171688667e+01 -1.737921555840325993e+01 2.018666544994539791e+01
4.576413867286933113e-01 6.236355649446883032e-01 8.491636444503472547e-02 1.470554535890847347e+01 1.358065121582898271e+00 -8.326167190837137966e+00
-1.049208317700732085e+00 -5.723365685624384053e-02 1.070529954763948854e+00 1.403593966168692475e+01 3.255544162556784027e+00 -1.621906251319134640e+01
-2.852792498556003808e-01 2.275173906162122062e-01 -3.312852895276994780e-01 -7.131305243554317386e+00 2.260097232098193842e+01 -2.354950416297829818e+01
-2.414333312140153787e+00 -2.458126325882293295e-01 9.009487321305246210e-01 -2.232167589353206694e+00 1.896984650092343827e+01 -1.929106763108263900e+00
1.680667860384634116e+00 1.319952713241946407e+00 -4.531522552358372979e-01 4.053925793170106928e+00 5.284261824795001061e+00 6.584397418845294503e+00
-6.582343875680694012e-01 -7.311049487601535279e-01 -6.060484074567594748e-01 7.927599666992131588e+00 9.718551107856711724e+00 -3.326582006837620398e+00
-2.904203855695500214e-01 1.706788570034959429e+00 2.449918387885635998e-02 -2.736496862405032360e+01 3.668484245715320391e+00 2.464506444770199067e+01
-4.082857638803671918e-01 -1.224299532974741034e+00 -2.830474693851587342e-01 1.210889035804818548e+01 -3.574374364526056169e+00 -1.612981681261811673e+01
-2.088896995410706725e-01 -2.272324134688087985e-02 1.096955595843741138e+00 1.394537758823163287e+01 -9.361877971327018599e+00 -1.381774876133851393e+01
-1.843473395724381625e+00 2.819193147612512051e-01 -2.292469982253644012e-01 3.008814632866643990e+01 5.899352797917442714e+00 1.624102213093762614e+01
-5.166958973703032143e+00 3.979380483460782880e+00 -1.322561435330315283e-01 2.974366627535516727e+00 2.165406830950126249e+01 9.112854508747474824e+00
-5.066472790012110233e-02 -5.833840340530390689e-01 -4.823010471165553592e-01 1.063037998128749706e+01 7.519140549027986786e+00 1.728955140629135556e+01
-9.288758498664035912e-01 -1.555054377625068596e-01 3.163499258595759978e-01 9.710812255774037283e+00 -2.109191449798820628e+01 4.453305869474851164e+01
3.445474111139752882e+00 2.920102353680014695e-01 -7.516933373463134949e-01 -1.540346893578919207e+01 1.681087846664226726e+00 1.120454713065818453e+01
2.823276900196473038e-01 1.032620060682208463e+00 -3.661840603349402617e-02 6.910213779734037942e+00 -2.510186567695985715e+01 1.351826908689078088e+01
-4.999499953858277390e-01 -5.187802780412021919e-01 4.067816963613447578e-01 3.127048429825309128e+01 1.899892177564436935e+01 1.167719568541151887e+01
4.234882839912880170e-01 -9.179338095813678322e-01 4.206897770257987945e-01 9.099415771196461833e-02 -1.645082365635680688e+01 1.761133152068346419e+00
2.342267987447617661e-01 -3.583252605589219986e-01 -4.094841595896746012e-01 6.478225971222504320e+00 4.608279879673034429e+00 2.696640619337313360e+00
2.408887404497150053e-01 3.778962254306499347e-01 1.611862623761989854e-01 -9.507318815549307800e+00 -1.038148354855050748e+00 -2.073719956211511395e+00
8.705794133762101428e-01 -3.024087818295721486e-01 1.095701142582135579e-01 5.198291415605778454e+00 2.869035897202065399e+01 2.445553732168280447e+01
1.058706474996472802e-01 -1.291246376067842760e+00 -9.975436051252970504e-01 2.824057275693057090e+00 -1.652603938049259114e+01 3.969106907129127393e-01
9.292068835819254913e-01 2.945954391675788209e+00 5.177601392346592446e-01 1.452571982928714966e+01 6.410389481318559568e+00 -2.893194002604078996e+00
-1.060160627341962813e+00 2.001618519403823016e-01 -1.945146601796344989e-03 1.462127855607771032e-01 -1.153309844090532366e+01 -1.031301454875807977e+01
1.157893662725660189e+00 2.644888753121070746e-01 4.723389573475469949e-01 1.081808011548922810e+00 -2.322808391539622974e+01 1.236827623260860243e+01
1.024682660764578035e+00 1.032455041702959431e+00 1.838650249058531916e+00 -1.278032511948663874e+01 6.292958658053481535e+00 -1.554815897443099715e+01
-4.933533284031114685e-01 3.032409177120619415e+00 -1.321326863494045600e+00 -2.655754584043195088e+00 1.736951776484163901e+01 -1.034509547193286139e+01
1.113805436189019948e+00 2.179243822519091545e+00 3.414339999286513661e-01 9.324309818671800087e+00 1.835663067656501113e-02 -2.021511652815033244e+01
1.003985171596742942e+00 6.472749751455362209e-03 7.627482758698462817e-01 1.388033089201401360e+01 -2.014183805739331845e+01 1.814654255446409792e+01
3.224842893694325863e+00 1.062269475003917218e+00 -1.997814155819584103e+00 -2.012475392721618661e+01 2.311155720968613636e+01 1.672993541658032157e+00
1.136193934113891801e+00 -1.236244309974312561e+00 -1.639470142408676834e+00 1.203962109780807310e-01 7.322412246849022921e+00 7.538663474523040975e+00
-8.102589346275095306e-01 -2.412387144249097601e-02 -6.892060132635655645e-01 -1.284375989246685634e+01 1.881378178758387065e+01 2.061240597654637696e+01
1.628656084513147029e+00 3.331471478033078970e+00 -3.031331918948283022e+00 2.756307954523864012e+00 4.383898310647122543e+00 1.432989633190207535e+01
-1.780993256445381201e+00 6.024012154499865934e-01 -2.907646104560565048e-01 -8.376017083051575440e+00 2.053616900580459159e+01 9.376843605275738014e+00
9.455809048556033936e-02 5.749010680912238769e-01 -5.487288457633940908e-01 -3.169900793738743339e+00 -2.082630495098854340e+01 -5.694943251138876228e+00
2.989646000326014463e-01 6.832162308713435328e-02 3.429679435847605706e-01 -8.879353089690451561e-01 -9.437398058728359018e+00 1.070685180242889167e+01
-2.261708015612338141e+00 -1.618095277703700763e+00 4.733765378377715050e-01 2.185363988791936052e+00 2.681838021697385344e+01 2.442569584500857705e+00
-1.213153645770361361e-01 5.892854202895420057e-01 4.946585870646055261e-01 1.852385256786308609e+00 -2.187213379059118878e+01 -3.128599236645521131e+01
3.062812217835007671e-03 5.886881086293955789e-01 -4.311800439461387080e-02 3.140450519118326156e+01 3.196410326316752659e+01 6.601275292114426207e+00
5.662015632233374784e-01 -2.706601238249097374e+00 -2.625747144069965899e-01 -6.947685656954980971e+00 7.350905469254477076e+00 -1.368119439305362128e+01
-5.002482507873938777e-01 -5.047039834694225791e-01 -6.763268641752410992e-02 -1.551050328630257802e+01 -1.810721804167868143e+01 -1.634781133491888028e+01
3.157592325642439857e-01 -7.468332053067961995e-01 1.724700033962892176e+00 4.507289471150212279e+00 -1.644331338112674956e+01 4.986747605107853865e+00
-1.060059768760107879e+00 9.950514734286929341e-01 -7.760169815912684732e-02 -2.190594848318160004e+01 2.585579350649159380e+01 -2.217184811152297375e+00
3.104698194042480042e-01 -1.938283402412843970e-01 -1.180156828387425444e-01 2.284091252540649819e+01 -1.076100137635301834e+01 -1.205082607515220161e+01
8.168597725580483138e-01 -8.005550802296515500e-02 4.312971187999066203e-01 5.891235357319906996e+00 -8.367778892145436131e+00 -2.982896191310678446e+01
6.551500894106490613e-02 5.318431147196078790e-01 -3.634959471091365746e-01 1.800509052648252961e+01 -1.767760496710051044e+01 4.399681377505851643e+00
1.469757573762503489e+00 -2.396427065314755911e+00 -2.096303612159674534e-01 -5.542599655148796600e+00 -1.184803900365097817e+01 -5.634591088710217299e+00
-4.075092385818945284e-01 -5.729029798131664020e-01 -2.203152373577431933e-01 -3.575173088822891287e+01 3.685911055192843122e+00 1.934319966151520376e+01
-8.332021549407500616e-02 -1.177684531013716840e-01 5.024028389092421998e-01 4.390613018878426921e+00 1.136260671671664113e+01 -2.320046399195295095e+01
1.363130778715699043e-01 -2.495648938556653540e-01 3.391768972318369157e-01 9.283339411230381089e+00 2.976594511929683051e+01 1.925435747400752362e+01
-7.191820029440487705e-01 1.168508278777123932e+00 -4.222883757153407247e-01 1.475938841068453478e+01 -1.514740042042753210e+01 -5.720930279532251639e+00
3.356228922825686745e+00 -8.676996778272827449e-01 8.350827140391814396e-01 1.787442910336477908e+01 -3.537531726012162636e+01 9.129822990065360244e+00
4.600760281949575203e-01 4.303620160436653908e-02 3.971951918898699585e-01 6.023859836118258926e+00 -2.091373237458121537e+01 1.685590739946739802e+01
5.061299625543689729e+00 3.222052846417025496e+00 4.288985538167326417e-01 8.370701798033275409e+00 2.160694720194067031e+01 -1.007635009925006875e+00
-6.696722798658364395e-01 -6.437694700689499117e-01 -7.330938668540405434e-01 4.248475951148051877e+00 2.324931257506891669e+01 -4.390332345469343700e+00
-3.510441468636480988e-01 -4.797425249875931774e-01 4.812567665974368802e-01 -5.741502360388344606e+00 -2.190328474657242452e+00 1.100403246505360677e+01
3.207397998276638185e-01 3.027737428171939360e-01 -3.858447676212269362e-01 -1.538650832542195701e+01 5.359285229559819896e+00 1.755591142972858165e+01
-2.901663285342495624e-01 -2.288134443427974618e-01 3.022104610617734610e-01 2.169276626628690252e+00 -5.744439842593363821e+00 3.248456861573874477e+01
-2.671644197963790254e-02 1.145306941164738190e-01 -9.079070525095629396e-01 -1.583754638118230851e+01 -1.543507343895981876e+01 6.653974705227659214e+00
2.193249883960696756e-01 1.496676213906192876e+00 5.482267979866662921e-01 1.829911846635075445e+00 2.535372424804722158e+01 2.817738054277414506e+01
1.649277561135527259e+00 -1.644940045046225929e+00 4.230419727936988172e-01 1.278248586614297189e+01 -2.569295626413713229e+00 -1.156160257947497216e+00
-1.382396084964986782e+00 2.216467525871891109e+00 1.625481261118475240e+00 -1.889115365080283659e+00 -8.162967634729398014e+00 -9.091448576168108531e+00
3.140793252486702158e-01 -2.797272108372352850e-01 -4.256465302056336997e-01 7.330532226677570762e+00 -6.134335484057434229e+00 5.287073181562963242e+00
1.715065229927544288e-01 -1.995560541594203763e-01 -1.329481649284862455e+00 5.775942412329295728e+00 2.165268736803233729e+00 -1.756856665186284161e+01
-9.257259842094667235e-01 2.881720687875493625e-01 -6.067182585075844292e-01 3.081245016435350692e+01 1.084191401552247136e+00 -5.228695632163301354e+00
-1.528601695451166087e-01 9.223124714031152860e-02 -1.373598394303162662e+00 -9.668660216079556946e+00 2.806346628947111910e+01 1.050280408432342716e+00
2.069128083986743472e-01 -3.105970150110382577e-01 3.070714727770828406e-02 -1.203469605005532728e+01 -3.387063279654149994e+01 -4.308303555026526510e+00
-7.118061251470004791e-01 -2.296504549104352755e+00 2.297121755711619973e-01 -2.150086752065375251e+01 -4.074484498328336812e-01 1.420508733709060678e+01
3.684078828572872499e+00 -1.795626283600744166e+00 1.871789375600763528e+00 1.811629865273748585e+00 6.445875324533441031e+00 -2.929865919214113656e+00
4.695428360106235210e-01 1.410260977631880019e-01 -1.315130508111529650e+00 1.471302222614344402e+00 -3.077716340191321009e+00 -3.451070584497880844e+01
2.364076124077498509e-01 -5.451975740779397839e-01 3.402600808022242518e-01 -2.712165578320259129e+01 2.127337262985395583e+01 -4.087720548949366872e+00
2.334029932664781537e+00 -5.441401379097091651e-01 -1.538951191997432799e+00 -6.339995440720480602e+00 5.950252517996922341e-01 -1.183601569134837206e+01
2.253393885147105813e-01 -6.286665673081299754e-01 2.821812280877761259e-01 -9.520590637623985941e+00 -1.993643301393982625e+01 -2.713486494208090072e+00
-9.466937304310958645e-02 -8.630770428483148793e-01 -5.080215156169353152e-01 -1.053890774628128568e+01 -2.239181782860795167e+00 -1.829944032345604654e+01
-3.312581111279764429e-02 -4.826231734556308273e-01 1.858365591082447588e-01 3.269639736296738874e+00 1.179591696039768323e+00 -1.621278036913673404e+01
1.736373281606262475e+00 1.286015119625884218e+00 -1.446251372927935597e+00 -1.803565451309247614e+00 3.011416938058790294e+01 8.060569249804888869e+00
-5.710718652223391700e+00 1.585421541804810319e+00 3.421201119108527866e+00 1.077423412119917856e+01 2.279667552677843823e+00 3.585480379507907767e+00
-2.932583154386796953e-01 7.715543804035578379e-01 -9.546665855367724163e-01 3.105219500892366469e+01 4.940818070183176758e+00 -7.282316433709296710e+00
6.495242906625764423e-01 1.900630347213758009e+00 -2.596994359284292564e+00 -1.102196972873005443e+00 -8.670913542821832465e+00 -2.680072931831944771e+01
2.359374152217489917e-01 1.600217709349657902e+00 -2.054706157689944579e+00 1.172545072130977140e+01 1.314590911208861623e+00 -2.429222754721353628e+00
-1.509997606808622383e-01 -1.869643977652279618e-02 1.010060402800813939e-01 1.307867388180256540e+01 -2.739981708546031669e+01 1.619442951663213037e+01
1.185801357155957581e+00 -4.631982121865619861e-01 8.529153859459834286e-02 -2.469866310635437046e+01 3.797084194207681840e+00 2.314863434616933446e+01
6.633457874857976444e-01 -6.786640641431825882e-01 -7.528963521600847697e-01 -4.523381964760382346e+00 -8.125429530966803426e-01 5.565899901364510960e+00
-2.696091016215412250e-01 -1.516887665476777947e-01 1.256030448037056269e-01 -3.401967648125500432e+01 -9.989057912843675169e+00 -2.296404436610493960e+01
5.292353762648484006e-01 8.347801639421784659e-01 -1.148817978601041734e+00 1.977749312794871983e+01 8.018901833510184929e+00 -6.347464704614036890e+00
3.104416755877253742e+00 1.582327600790112421e-01 -5.497338342667544842e-01 1.843406223417077783e+01 -4.063766507533672634e-01 -2.149887833989271613e+01
-5.480429569589401195e-01 -7.204553770494685760e-02 -5.664754186248817103e-01 -2.958976334049415868e+01 2.701569079537224027e+00 -2.297444643950146315e+01
1.495688390392409528e-01 5.138969159754414040e-02 8.596394959826364479e-01 2.106074031089913845e+01 6.146226222557732655e+00 5.020516928883814067e+00
-4.320667108675749907e-02 -1.423828977225935155e+00 1.186535404842047337e+00 6.539577539982222909e+00 -2.280323079267003195e+01 -2.040594314925758468e+01
7.031284359607521406e-01 1.110141774351407262e+00 -1.505583916707311787e-01 2.961805233628550837e+01 1.359286365378042127e+01 2.219752603820415970e+01
-3.715257561113515794e-01 -6.555529576468970276e-01 -1.129594066351213011e-01 -4.037882371400414172e-01 2.656772481129222285e+01 5.548180623898552710e+00
-8.084780407388993950e-01 -6.115126756976875244e-01 9.000285823587407252e-01 4.722088633365596699e+00 3.954447235822297735e+00 -2.151069735791707771e+01
-1.061050932845200467e+00 -2.323104529456075928e-01 1.922544811201571280e+00 -6.105432136767238838e+00 2.025289685224135994e+01 2.911924150031233793e+01
2.413252436190032879e-01 -3.828232387244124846e-01 5.199967873796327300e-01 1.803220768187145939e+00 1.134323297083316717e+01 8.521773749794272490e-01
6.328463043655538911e-01 4.265099477237583869e-01 9.508569280775138952e-03 -4.989459581660891985e+00 -3.583272814692078256e+00 -7.208508089350950776e+00
-1.388426376922669847e-01 -2.523497078815145067e-01 -1.657024459717064691e-01 3.045411876367234072e+01 -2.429822013068830344e+01 8.435442015379985392e+00
-1.498885499987148373e+00 2.162870047890143865e-01 -1.528674899210495097e-01 1.279053007141948761e+01 -9.197503426914293456e+00 -1.432386849823443953e+01
3.660949680891875113e-01 1.206404347424598678e+00 2.338667143648206492e-01 -1.950654452691232876e+01 -7.028307488498185762e+00 -1.137961416267010506e+01
-6.212029508507211917e-01 -1.294785129065900708e+00 1.872170675175480303e+00 -3.102548109491859663e+00 -2.452937200230583414e+01 1.021394547636529992e+01
-5.282312879825998841e-01 1.268533896837202413e+00 1.441091124278732982e+00 7.616080782833004825e+00 -1.595971633447734916e+01 -8.194060151576628925e+00
-1.366902830878206077e+00 7.469886664765996720e-01 8.176689783428627845e-01 5.371364375820210313e+00 -3.623391350774037534e+01 1.623938412106676665e+00
-1.963291029469211024e-01 -6.893769288648862181e-01 3.516200384128780332e-01 2.123018878696600353e+01 3.983922186034837942e+00 1.693921472443163623e+01
5.792420145370602569e-01 9.592763974970156537e-01 -2.061950027239933814e-01 8.125710841609221191e+00 8.816307817767995658e+00 -2.147368114294628683e+01
3.256340921698260615e+00 -1.036374006697127204e-01 -1.979472653746247701e+00 -6.611366080155376856e+00 -1.149228333360368026e+01 1.242218020757902863e+01
1.536242840836179679e+00 7.631482239170749304e-01 1.893227235843543410e-02 -3.573546007828279691e+00 1.495101699493465119e+01 -6.668893129882217607e+00
2.218431363769910736e-01 -1.057843747386089106e+00 1.477074860335740869e-01 -3.383502643085309813e+01 -2.320736441254258864e+01 1.155141521925482806e+01
-8.683572793346813201e-01 -4.154148538529604806e-02 4.014108436520778533e-01 -8.226277625058362020e+00 7.607518811264555758e+00 2.137721763542017328e+01
7.375168532062986726e-01 -6.945883842481468395e-01 9.824367611555915314e-01 2.674523081577719452e+00 -1.466392331500759738e+01 -2.384319390890775381e+01
-5.084755426614541163e-01 -5.801573717768006011e-01 7.724254594551891451e-01 -9.850779498868327266e+00 -5.715275907452460835e+00 2.370177813204777095e+01
1.815422003186546451e+00 1.709038799586991564e+00 2.251583190266640278e-01 -8.037838297236536533e+00 1.130204757953355532e+01 -9.086528325667496020e+00
5.489201690301966252e+00 -1.278830503195517831e+00 2.832350605515197461e+00 -1.569007586495695428e+01 7.844685867984852123e+00 1.031882769831270608e+01
-9.612463677319704747e-01 9.995689174164582580e-01 -4.674406234256087145e-01 -1.191107447315974355e+01 -1.027682726452878548e+01 1.140963935742692925e+01
2.678166701746729772e-01 1.176351148772900035e-01 2.188703732509579281e-01 -2.033038449010041404e+01 -1.414069905116278392e+01 1.024341065417395491e+01
2.484113697439040092e+00 -4.955874298902024910e-01 -6.031966602481451112e-01 1.089842032686335571e+01 1.969311295732255118e+01 -7.615030307260613363e+00
-5.804244553277040364e-01 1.294706431085976384e+00 -5.857195205306713337e-01 -5.199926341961473852e+00 -3.022366633876894682e+01 -6.144073145984057405e+00
-1.425690917587109537e-02 -1.189986280954325570e+00 2.422505125788808333e-02 -1.967534101764415411e+01 -3.847927971288487292e+00 -7.563230095661254815e+00
1.064502011351125405e-01 1.261024436603705112e+00 -2.168049016062439383e-01 -2.136675561883625107e+01 1.387335333176318386e+01 1.012261548597439775e+00
6.020704000429051295e-01 -2.452833152453154919e-01 -1.902939749801611180e+00 2.236567004568584593e+01 4.413709259612284441e+00 1.138441304381047559e+01
-6.830960808864566802e-01 -3.314585368867092874e-01 3.396770872221485105e-01 8.220832720312838404e-01 3.442324588393072649e+00 -3.004957298814211697e+01
4.123883114652041049e-01 -3.905647185250270548e-01 5.390465241428167298e-01 4.004425272380753853e-01 2.948154295401910119e+01 -8.449078482793286327e+00
2.124945120611931026e-01 1.350022904857473005e+00 -1.994850668103182595e-02 2.599211574719781837e+01 -5.384826300680680689e+00 -1.295457648982519849e+01
1.102155069883517857e+00 7.203608665228795616e-01 8.818998859441381510e-01 1.151733907893124531e+01 7.410165692883088795e+00 1.410585780025164482e+01
-7.299263500169105301e-01 1.297341356175866656e+00 1.298544383080606712e+00 6.486848930189270668e+00 -1.145255916953441977e+00 4.364830819613511714e+00
4.034780071750703190e-01 -1.487444371194003023e-01 3.201280438180912902e-01 -1.817055475589207703e+01 -1.540265727981292354e+00 1.268305532947777436e+01
3.538722675018808883e-01 -6.104368037383914314e-02 3.767747928939067514e-01 2.111059415574445097e+01 2.089752275124344294e+01 1.409820028356281618e+00
6.201380498030153454e-01 2.540507287709196649e-01 1.568918923542139687e+00 -1.526636226129080676e+01 -5.853322852667309562e+00 -1.666507413881674893e+01
4.663391109700749659e-01 -2.984942671885644216e+00 4.782331916413843920e-01 1.115478978012843747e+01 1.572138654496693455e+01 -1.222217020885689465e+01
-1.048545841339544538e+00 3.192668578092502322e-03 -4.056166127682241385e-01 1.009782827622663071e+01 -9.002803984238171964e+00 9.670284265896427200e+00
5.469654459155113418e-02 -8.060256096970147555e-02 5.004260394079484975e-02 -4.118058408325012465e+00 -4.191224962447608959e+01 2.321104394535609572e+01
-1.875460145417922941e+00 -4.610534481777424087e-01 1.136605567583919008e-01 -4.299771863493166535e+00 1.584780173497604805e+00 1.047108481979573291e+01
-1.615334303446325448e+00 -8.774088035959329845e-01 2.125200767084620690e+00 6.280471141848085637e+00 2.576166008105085226e-01 1.434198130575844843e+01
1.015899795298159436e+00 -5.544533947700633902e-01 -4.175273610595795493e-01 -1.532754763780230434e+01 3.486167516613355843e+01 -2.056839426673905180e+00
-4.500651315489112014e-01 -2.277037131848020923e-01 -4.850792301796424399e-01 2.127404291233612188e+00 3.035292751051206039e+01 -8.693960582377989965e+00
1.040727885213344334e-01 1.655727886412421412e+00 -1.840270091887010295e+00 1.747755807977203091e+01 -2.787425253402808778e-03 -4.737766075836553625e+00
-4.225193872649373183e+00 5.134558695062573230e-01 7.678002941705008411e+00 -5.045935202388186269e+00 -2.957132930289334105e+00 1.822376456941698919e+01
-5.699062296750274231e-02 1.161488354595061334e-01 -1.487256869377299173e-01 1.852791825973339712e+01 6.405351882586508339e+00 3.692906991188131371e+01
5.292037283459247732e-01 -3.690407996054791417e-01 -6.419882154795448770e-01 -1.238983351493274299e+01 1.517242650915869007e+01 9.652712844737145303e+00
4.929321405902682696e-02 -6.941383159739007436e-01 -1.358816041576004219e-01 -3.383281562722554270e+01 8.368694258815576603e-01 -1.992963981028700360e+01
-2.202317482051555780e-02 3.621192528393113452e-02 2.686878117039067093e-01 1.538531196215076946e+01 -1.569104391990678593e+01 -2.756887635144718018e+01
-1.459502275895337986e+00 1.322446432988986675e+00 -3.907346039183142716e-01 4.269172325303287607e-01 -4.784923734628594438e+00 1.088334037612652949e+01
-3.833030168156116857e-01 2.686000848855178424e-01 -6.288840384353084900e-01 1.557394404597821591e+01 7.993930974187980709e+00 -1.652515157762570297e+01
-2.248905079469717613e-02 -4.095965530742760041e-01 -1.129739233553112426e-01 -3.321118138389400798e+01 2.262799686691808887e+01 -4.197273354985057381e+00
8.003802861854149020e-01 -5.082934345560460310e-01 -9.789418944347545448e-01 -4.409458205753097104e+00 9.112690677427723429e+00 -1.768870977991448434e+00
-5.392775024724524302e-01 -5.042671634585399465e-02 3.368481067183742850e-02 -9.717000590978747354e+00 -1.675266247351304472e+01 1.061646772236219149e+01
1.904433421380636204e+00 -2.920937090783374268e-01 -2.458555517388409939e-01 1.897109440645455614e+00 9.380720724204241634e+00 -8.926041316744177223e+00
2.904153902936292386e+00 -3.027497990473138501e+00 6.393927447278247911e+00 -2.257324020633226880e+01 -1.596536427331197672e+01 -8.533827253083028808e+00
